id,listing_id,check_in_date,check_out_date
fc703993-a265-4fd9-98c0-40fd48360998,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-09-25,2019-09-29
c8000e17-f5ef-4ab9-a972-dda1897b3d18,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-10-08,2019-10-14
d937e91f-7d1e-4859-bc63-1fd564ccf8af,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-09-18,2019-09-20
19d02ed1-70fb-465d-abfc-614592a43144,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-09-23,2019-09-25
c9c9f577-7b92-4d34-92ee-842cd535773d,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-09-29,2019-10-03
e5740986-3b5f-4b5b-a085-c8b9c4aa84fa,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-10-17,2019-10-22
1efa286b-2e86-44e6-b58f-7380e242a700,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-10-07,2019-10-08
2484e810-d3a9-473b-9fce-7f75cc1cf8de,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-10-26,2019-10-30
bbc2adec-1637-4cdf-be62-8cf145a4e5be,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-10-22,2019-10-24
901ab298-f03f-4435-9f16-d8df68ef0470,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-10-30,2019-11-01
bc58072b-6b7d-4c42-90f1-51aa1219f6e8,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-11-06,2019-11-08
9c4beb67-197b-4ed6-b924-436655cd9447,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-11-03,2019-11-06
d4c8cfcb-9841-4d19-a75e-33d8a74d4f8a,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-22,2019-08-26
f8128da0-bede-4862-a0fb-a5e9f240b670,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-26,2019-08-29
974b10a1-7be4-47e6-9264-9c69dae9d81b,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-21,2019-08-22
59b83218-076f-483b-814f-11d375043ad4,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-09-07,2019-09-10
39c42a7a-7500-4937-9e3b-ceac557a87b4,289567a0-6af9-4e7f-b72d-8cf4887036f3,2019-12-01,2019-12-04
85de4b92-58cf-4b8d-8b36-757b5cc306b9,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-31,2019-09-02
793e7678-83ea-4db1-afe4-b299eb41895d,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-09-15,2019-09-19
c1fdbeef-c8de-4bc8-945c-99048e4b5d6c,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-30,2019-09-02
182b0298-5900-430e-b245-b3267e3d5b47,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-13,2019-07-20
67f479bd-e271-4a28-ab5a-7103da4813d5,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-27,2019-07-30
689c7175-e32d-47d1-9866-e24eef978a29,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-08,2019-07-10
2c327531-8a6d-4d7f-84f4-5bf521ad5724,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-20,2019-07-21
93745aa2-3eb3-4f5f-b06a-9770199f9ac0,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-01,2019-08-05
a7890494-ff2d-45b1-89a0-985c8babc09e,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-22,2019-07-23
80c96f91-c22d-40a7-bcfd-a7c79b5c1371,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-30,2019-07-31
05d47290-bd35-4762-a2a2-63def9ebe494,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-31,2019-08-01
8d9d3307-5bf5-438e-9ebb-406fc7346d02,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-14,2019-08-19
de9b95c1-4f36-4c69-85bb-4c27b6c7c2a0,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-07,2019-08-08
c0a020d0-5584-46fb-9d34-d3187a133dd0,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-06,2019-08-07
bc11832d-253b-4163-b74f-dc588612ce9a,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-10,2019-08-13
51128547-fb74-4928-86ac-d53001a174a2,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-05,2019-08-06
44c96294-dee2-4406-9d0a-bf172a9c4f21,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-13,2019-08-14
aabb3b5c-0311-4c55-812e-267b025e6c02,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-19,2019-08-21
c1b3a9f6-ee55-40bb-99db-9f16011358d0,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-08-12,2019-08-14
f1f705a2-2686-4b73-b234-5e2f05611e3d,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-25,2019-06-27
e3811410-aeb8-4c50-9b47-8c9a3084d0ce,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-01,2019-06-04
f4050a93-a702-450a-a731-e213e661cf87,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-12,2019-05-15
434f5c00-6e7b-4058-b7b0-d4a130879a92,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-20,2019-05-22
d9147e1a-e3fb-44a3-b1ff-0b4dccb6b92a,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-22,2019-05-24
f36f1027-acba-4b2b-9f6b-8743bbe9b21e,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-25,2019-05-30
659e8d3b-a4bd-4dcf-b865-c78cd01b8854,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-08,2019-06-12
febd9f62-c635-4389-b005-b7ea5893a41e,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-24,2019-05-25
a8356f17-0f74-4b1e-b5b6-10fe59652fad,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-30,2019-06-02
f8c6be48-03b2-4021-b808-9cb479739b90,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-03,2019-06-05
f3934b22-cd08-496e-a65c-36fe0fc606b6,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-12,2019-06-16
7f63f554-b491-4b29-9ba6-7bffe39af8f1,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-24,2019-06-27
b3dd7716-f21c-4909-951a-1dda614a9772,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-28,2019-07-01
9edbd923-2fec-40b6-801b-45ab38f2fe6e,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-16,2019-06-17
dba4af0c-55cc-439e-b6fc-961a683d26d5,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-22,2019-06-24
73860a9c-d979-4503-9cb7-1264a551c0a9,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-21,2019-06-22
f15ab5ee-82ee-4a05-b420-f0013dd4976d,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-05,2019-07-07
7433cf52-1699-4f55-b525-1dff711206e8,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-06-27,2019-06-28
00cc300a-786f-4887-9fee-86b1e1790ca4,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-10,2019-07-13
0428617a-45d9-4754-875c-0b3203de381f,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-07-23,2019-07-27
abeaea06-65ec-4485-918e-02c9ce2fc2f8,6c2056f1-68fe-448b-a21e-eadec61957fc,2019-12-30,2020-01-01
1132eebe-f4e2-4d85-8dc3-f970c1d9edbb,dff6edf3-4090-4227-ab89-52726081695b,2019-12-02,2019-12-05
c4243c2e-bc2b-4dd3-be4e-04f5f15e4e37,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-01,2019-02-04
1d79755e-b35d-4ffd-b5d9-c06e7848709f,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-03,2018-12-06
56019dbd-f2b6-4cf6-8e11-a3feaac7e33d,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-26,2018-12-28
9d83003b-c8ac-4f2c-950b-a9f900498cd2,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-01,2019-01-04
8541de36-e757-4d09-bd56-9d429ac7d3e1,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-09,2019-02-13
a40f66fe-7fb3-4604-b938-0d86e3b07b16,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-04,2019-02-09
4f3e60f9-7d2d-4864-94ab-5480eff7cdc4,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-14,2019-02-16
0b0bbf5f-d697-4f57-bf4e-c9b2077a2b6e,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-21,2019-02-23
ed28b4da-23ad-44b6-9cb2-e63ebb372773,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-25,2019-03-29
359395a4-1d3c-4dff-a40c-93e5d7e87a88,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-14,2019-03-15
249a3f5a-bc46-4cff-8ebc-6fdb898b00fd,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-15,2019-03-16
fb9e8e6f-a931-483f-aeed-ed8e28b7f4f3,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-23,2019-03-25
7af84fda-d24b-42ae-a9e3-11aa9a27efa8,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-29,2019-04-01
6e72aa31-c420-4db6-a42f-fce4498657be,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-03,2019-04-07
bf30c18a-2d2e-4394-a276-24de6844b095,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-24,2019-04-26
9a7656af-5fa9-485f-a45a-529251919588,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-27,2019-05-01
87f61df9-8665-4648-bd2d-4cbfec5601dd,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-01,2019-05-05
13d34e5f-903f-4cba-a1ed-bf8ea48c814c,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-26,2019-04-27
cffabee4-062f-4bdd-969f-f5e8ac6becf4,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-10,2019-05-12
8ee5a103-4b78-4dd8-bcee-161db6d4e83b,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-05-05,2019-05-07
96a844e8-2db8-4008-bc89-89835afa0856,101a8daf-2676-4cf5-9700-f63efc8cf5cd,2019-12-13,2019-12-19
9869001e-a409-4289-8562-dd169cbda4eb,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-12-01,2019-12-03
65793243-7161-47c5-92ea-b933b7ec6338,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-11-16,2018-11-18
18f211f9-052a-4184-8c82-8d859fc2f3ef,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-28,2019-01-01
4c35efc2-042d-4b17-82f6-d36440c94048,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-20,2018-12-23
841beed4-9956-40d3-94c5-ca4c64d9297c,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-19,2018-12-20
d9196211-a5a9-4287-ac62-b0af05e99f39,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-14,2019-01-20
e83296de-4e32-4c86-ae1a-36e619033353,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-21,2019-01-23
6a736b95-3449-4e07-ae7f-f015a2f78047,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-12,2019-01-14
e4ae9d74-a924-4ac2-9c75-29feec0d411e,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-28,2019-01-30
ad428bad-cf7d-4642-9c39-dcd230c1d6c2,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-24,2019-01-27
9e63a08f-3376-4b6f-a6ee-ef0c1aa781f6,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-30,2019-02-01
4ac84212-0602-4153-8aa8-164cb042ffad,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-16,2019-02-21
bdc57db0-caf6-47a9-b36e-ccaa3f9fb0c0,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-23,2019-02-25
cf6c201f-4660-435a-9bb2-283dd070a4d1,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-26,2019-03-01
7de394bc-1706-4b78-bcb1-8dcf18e77d31,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-16,2019-03-20
60d5e9a5-fa9e-4267-bfbd-d805b324de23,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-04,2019-03-09
8b132701-7957-4ff5-912e-f203b088ef8b,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-20,2019-03-23
5923dd25-d02d-4ac8-835d-e91884aceb1a,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-01,2019-04-03
49eae954-6508-471c-abfc-3f166c7e8cae,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-08,2019-04-13
bd102ee5-84ca-4457-b883-5c9f3109ce34,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-15,2019-04-20
e57990b4-1a41-4d87-8b6f-1f47c54cbbcd,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-16,2018-12-19
8b02368f-8e0e-472d-b109-3188eef8cc2b,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-04-29,2019-05-02
1321b66b-2de1-48f2-a134-a659d6e0e532,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-03-30,2019-04-05
72747bd1-e4d2-4eeb-8bd6-ce17b3cf0c4b,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-30,2019-02-03
f1bd4c59-63cf-4913-b0e2-785981744d0d,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-02-14,2019-02-16
7ca3c187-8b52-41a3-857a-c6fa5cd038fd,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-08,2019-01-12
e1bb944a-65af-4450-81cc-6db7da30813a,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-08,2019-01-13
70b68fe5-5928-4365-b643-2b48c886796f,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-12,2018-12-16
1f7543c8-221d-4c40-8bdc-dc191e794997,6e1c17b3-57d0-4837-903b-ed63fb65b302,2020-06-28,2020-07-03
3b6c2918-9fc4-46f6-960f-46a313164e03,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-13,2018-12-16
49715c5e-03e2-4c88-a856-0bc771b8e397,03d4a967-62af-4f28-8e01-254a873ed2bf,2019-01-07,2019-01-11
83027401-0755-4ddd-8a58-cbf84ee25bc9,03d4a967-62af-4f28-8e01-254a873ed2bf,2018-12-23,2018-12-26
6f168290-6343-4009-8cf9-90484692630b,71cce7f2-68a6-4abf-b8ab-e25c58fd9c31,2020-01-23,2020-01-25
7e30589d-3077-4075-9fc1-49a141fd80d9,de74abb8-73be-4f6d-abf5-0b491fc36b90,2020-02-14,2020-02-15
5144017a-bccd-4486-8cba-ca7bb4087b51,b7506c54-b153-48e6-8e23-90f6a22daba1,2020-01-18,2020-01-22
bcba8266-cb3f-4aa0-8e07-9f282c57e261,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-17,2019-10-19
5de3caa0-7a5f-4a36-bb64-6293af3ffd89,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-12-08,2019-12-10
c1d4a7d5-1b8a-4e82-a143-1c19025dd4ce,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-11-27,2019-11-29
b8b7f874-57c3-444c-8bd2-d8555ca5187f,41a6bc74-a6d0-49cb-b4ff-efbfbe5e458e,2019-08-09,2019-08-11
abcca6db-1f3a-46db-8dff-0ca5faa7dcd9,7e20bfd0-d17e-4763-b8ae-122ed1a94ef8,2020-01-17,2020-01-19
007dab30-6dd1-4782-918e-28761c849577,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-01,2019-10-02
5fce43d3-d092-42c7-b4a0-9768c6f8ce45,63cd030b-e2c3-417c-8e59-7d11caad06e5,2020-01-13,2020-01-15
887f9b23-6993-439a-be2f-fe1bb30a2b84,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-11-15,2019-11-20
cbdc82f0-9ccf-4fcc-af9a-6df1df15b226,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-23,2019-10-27
08602231-6387-4728-8996-7c3a5430dc37,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-07,2019-10-08
eb42c46c-23fc-4f96-aba4-dab4df0cad6c,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-12,2019-10-15
6180be8a-d56e-43b5-8fe7-5b72915b5db4,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-02,2019-09-03
8b19237f-c575-49d0-a380-9357cfc8cd29,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-13,2019-09-15
4906c629-5d44-4109-ba3c-3bf3a5e79b8e,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-23,2019-09-25
463c6bb2-c40c-404b-88a8-c3b6ceb17c2f,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-04,2019-10-06
895a5ac7-1576-4ee0-8951-2ab6752af2d1,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-02,2019-10-04
52e69666-5ade-4c6e-9005-cb7352b69739,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-21,2019-09-23
c0dbc562-1e98-4c83-a369-f4a2ba0337a7,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-29,2019-10-01
ee080049-8d8e-4f8f-a09b-f59fb680dab1,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-25,2019-09-27
82f7b5bd-77b0-4318-b15b-74c327ef67d3,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-06,2019-10-12
bd79a8fd-1530-46e9-8958-8e107abd4ba0,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-12,2019-10-17
c4952303-888c-4a22-bde1-8cb573153c67,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-11-01,2019-11-05
e8be84e1-6e39-428e-a4f1-e83084cb92e8,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-10-24,2019-10-29
9c3ee80d-6337-41a2-913e-743e59ae512c,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-11-19,2019-11-20
33bbbcde-4e15-4909-96b2-7759ba359ccd,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-24,2019-08-26
c38b76c6-f9f6-4192-a350-f169725a5e38,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-08,2019-09-13
7c56e7fb-30d1-42f4-ad51-fa9d005a0d66,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-01,2019-09-02
9df7906a-2209-4837-abe3-adf4fce99c7b,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-03,2019-09-04
4c78a354-550d-4297-a50a-250150cb35c9,46626886-74a1-473a-bd2a-8cae28b69f83,2019-12-30,2020-01-01
f46c39e8-6b62-42d0-a313-0bfc683afb9c,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-09-01,2019-09-03
65977ad2-fde9-4ae9-8dcf-0c8b357bb500,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-11,2019-08-13
c4724f6c-a3ed-4cc2-8617-9846a29b383b,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-11,2019-08-13
6f0d463f-bf8d-4243-ba70-50725cc4662c,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-25,2019-07-26
9df85dd7-dc04-406e-8b1d-e334511ba939,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-04,2019-07-07
f930c72e-3e1e-4e80-88fb-8665f17e5dd6,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-13,2019-08-16
69432d09-ce27-4071-9e3c-47bcbd1c1a39,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-08,2019-07-09
c47d50c2-6623-4b23-b8a7-78b21220d0d1,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-30,2019-08-01
ba411d89-a8c5-459b-bd68-6527ae745ec1,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-01,2019-08-04
de51044a-0c46-417d-ad52-2cac74d3d84d,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-26,2019-07-28
0378cc48-d65f-47e0-8a1f-9f22e694138c,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-07,2019-08-11
e8d89f2f-c116-4bae-a3ef-fce0c19ce144,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-12,2019-08-13
a2c7be99-4b08-4cb8-a9c7-26f4bfd1ea33,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-11,2019-08-12
990c9424-688a-4317-b73c-36763365107d,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-29,2019-09-01
c51c163d-16a9-4edd-ad0f-566c207eae4d,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-26,2019-08-29
7031d6cb-9ece-4ecf-b1e0-1510adb2e93d,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-08-16,2019-08-19
15c3bc8a-acc0-4848-9917-9d4bf840f9a3,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-23,2019-07-26
1026703d-6194-4509-a799-8ed85a61112a,71cce7f2-68a6-4abf-b8ab-e25c58fd9c31,2020-06-27,2020-06-29
9bb7c07c-ca45-4d57-b7a6-961126eded12,b5b00ce0-1022-40c8-9564-0ca8f07136d8,2020-07-08,2020-07-13
648c4002-9a5b-4db0-bb7d-a497f3d33c99,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-13,2019-07-17
d92d97af-b267-4a46-858f-d5a323de4b9f,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-28,2019-07-30
0e065e23-72ea-46e4-ae6b-a66e43600086,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-10,2019-07-13
5f71fd2c-e6b5-4750-8a38-04148f0b9465,2b461a8f-6a52-4250-843d-4d9c50231ea9,2019-07-23,2019-07-25
4c199eb6-3b3f-4405-b3f3-31772621c5a0,ceda5fa5-182c-4cf5-8020-443fa742064c,2019-12-22,2019-12-26
f27deffe-8509-457f-aaee-9fac71fe1f9d,8f54832d-3443-4fa6-ad19-e267d7ef10b1,2020-06-06,2020-06-13
f7c6fa6d-68e1-45d0-833e-3209f0ea15de,4e93cbe5-3f91-4f52-8d22-533f2798efc8,2020-08-06,2020-09-04
dde261fc-9557-4534-9e0b-455753a03756,6170b950-fe47-41a5-a767-bdccaa32c9ac,2020-01-15,2020-01-20
024e0576-3e64-4af0-a040-6f3e6f365532,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-09-10,2019-09-13
43585ad7-480a-47ca-b209-4d8affc05ec4,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-10-03,2019-10-07
90f49962-34c2-44b0-84fa-5eab52d8f53e,ef12322e-0cf1-496d-b849-d810e151c203,2020-02-05,2020-02-09
63a24059-e37d-47b6-8288-42cdcd39b04d,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-09-13,2019-09-14
8c65f0d2-8984-41a9-90c0-1d522af2ce25,e23bad2c-34cf-4f08-80c4-35f8aea0d237,2020-07-17,2020-07-22
91703d5c-8f17-43ed-9803-1c98c5ba8d21,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-03-18,2019-03-20
ed9760a9-45b3-448a-8a26-e14f2c1cfa03,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-09-14,2019-09-20
6754701b-59d6-41ac-b8f9-9bb108c31ea1,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-01-16,2019-01-20
8ada7f72-4e71-43af-b007-7fdb1ee56a6a,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-03-20,2019-03-21
bf5674f1-bdc3-4a88-aebe-30524b65adcb,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-05-07,2019-05-10
57c47c1a-6c2c-461c-8d31-d2e76ffe754b,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-10-27,2019-10-29
54a36de8-1477-4cdd-a8ef-0e702ef70679,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-10-15,2019-10-18
918a4915-d133-461c-a9fa-07b662b42f11,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-09-20,2019-09-23
df6f4cd4-9ea6-4d29-b621-e99720dd7b53,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-10-18,2019-10-20
30e45f4b-0585-47e5-8593-9857be76fb12,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-09-26,2019-09-30
99122814-78c6-42fd-bb1f-176dc08399e2,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-10-09,2019-10-13
0b5f6c91-547e-4a64-bf3a-aa5de36d71b1,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-10-24,2019-10-27
658b27e5-c298-4e86-9186-6c322ebd360e,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-11-07,2019-11-09
a8ab2d20-84da-487f-9b5f-468eb96d9775,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-11-02,2019-11-04
76d7d014-a00d-4a89-bec3-a5459f940e7c,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-11-10,2019-11-16
2761f70f-6ffd-456d-88e8-d1d66592051f,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-08-23,2019-08-25
a30230c5-326c-4547-968b-64f4213101c7,1c71a18b-9fb8-4b91-ac06-f798aebbea5f,2019-12-04,2019-12-06
17adbd38-1d5d-4507-9437-8bd332953e75,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-07-11,2019-07-12
96151453-c7a3-486e-995f-72af70f35ea2,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-06-07,2019-06-09
3e0172dd-0ebb-4388-a4ca-351b8028f4de,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-05-21,2019-05-22
ca51c193-5b41-48a1-b4f9-7c121a2f1a74,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-06-19,2019-06-22
682f10aa-7e71-4c1e-8104-65688f035b69,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-06-16,2019-06-19
482feb29-1a9d-4b4d-a6ab-67b1faa7305c,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-06-26,2019-06-28
1822563b-9fc6-4b1b-8c42-9c951b79b375,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-07-05,2019-07-10
131aad08-1a33-4a22-9023-dc1098435149,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-06-22,2019-06-23
aaa22b1c-50f7-4746-a123-a19423620ba4,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-06-28,2019-07-05
cb6d1e1f-ca27-42fb-afc9-02f246de85c1,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-07-18,2019-07-22
02607d13-9bfb-42d2-8ddd-715d3cbab4e5,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-07-12,2019-07-14
78342193-a65e-4f58-94e0-202d9a6e928a,adaf19eb-e2c1-4bee-9d9d-bcf7051b04ab,2019-07-15,2019-07-18
